trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
183.UM.11-SKY-mjp-1.2.R,12:18:00,12:18:00,23173,1,,0,0,0.0
183.UM.11-SKY-mjp-1.2.R,12:43:00,12:43:00,45513,2,,1,0,22451.71
183.UM.11-SKY-mjp-1.2.R,12:46:00,12:46:00,45511,3,,0,0,22709.36
183.US.11-SKY-mjp-1.2.R,12:18:00,12:18:00,23173,1,,0,0,0.0
183.US.11-SKY-mjp-1.2.R,12:43:00,12:43:00,45513,2,,1,0,22451.71
183.US.11-SKY-mjp-1.2.R,12:46:00,12:46:00,45511,3,,0,0,22709.36
183.UT.11-SKY-mjp-1.2.R,12:18:00,12:18:00,23173,1,,0,0,0.0
183.UT.11-SKY-mjp-1.2.R,12:43:00,12:43:00,45513,2,,1,0,22451.71
183.UT.11-SKY-mjp-1.2.R,12:46:00,12:46:00,45511,3,,0,0,22709.36
184.T0.11-SKY-mjp-1.2.R,12:28:00,12:28:00,23173,1,,0,0,0.0
184.T0.11-SKY-mjp-1.2.R,12:53:00,12:53:00,45513,2,,1,0,22451.71
184.T0.11-SKY-mjp-1.2.R,12:56:00,12:56:00,45511,3,,0,0,22709.36
184.T2.11-SKY-mjp-1.2.R,17:38:00,17:38:00,23173,1,,0,0,0.0
184.T2.11-SKY-mjp-1.2.R,18:00:00,18:00:00,45513,2,,1,0,22451.71
184.T2.11-SKY-mjp-1.2.R,18:03:00,18:03:00,45511,3,,0,0,22709.36
184.T3.11-SKY-mjp-1.2.R,17:38:00,17:38:00,23173,1,,0,0,0.0
184.T3.11-SKY-mjp-1.2.R,18:00:00,18:00:00,45513,2,,1,0,22451.71
184.T3.11-SKY-mjp-1.2.R,18:03:00,18:03:00,45511,3,,0,0,22709.36
184.UG.11-SKY-mjp-1.2.R,12:28:00,12:28:00,23173,1,,0,0,0.0
184.UG.11-SKY-mjp-1.2.R,12:53:00,12:53:00,45513,2,,1,0,22451.71
184.UG.11-SKY-mjp-1.2.R,12:56:00,12:56:00,45511,3,,0,0,22709.36
184.UK.11-SKY-mjp-1.2.R,12:28:00,12:28:00,23173,1,,0,0,0.0
184.UK.11-SKY-mjp-1.2.R,12:53:00,12:53:00,45513,2,,1,0,22451.71
184.UK.11-SKY-mjp-1.2.R,12:56:00,12:56:00,45511,3,,0,0,22709.36
184.UM.11-SKY-mjp-1.2.R,12:28:00,12:28:00,23173,1,,0,0,0.0
184.UM.11-SKY-mjp-1.2.R,12:53:00,12:53:00,45513,2,,1,0,22451.71
184.UM.11-SKY-mjp-1.2.R,12:56:00,12:56:00,45511,3,,0,0,22709.36
184.US.11-SKY-mjp-1.2.R,12:28:00,12:28:00,23173,1,,0,0,0.0
184.US.11-SKY-mjp-1.2.R,12:53:00,12:53:00,45513,2,,1,0,22451.71
184.US.11-SKY-mjp-1.2.R,12:56:00,12:56:00,45511,3,,0,0,22709.36
184.UT.11-SKY-mjp-1.2.R,12:28:00,12:28:00,23173,1,,0,0,0.0
184.UT.11-SKY-mjp-1.2.R,12:53:00,12:53:00,45513,2,,1,0,22451.71
184.UT.11-SKY-mjp-1.2.R,12:56:00,12:56:00,45511,3,,0,0,22709.36
185.T0.11-SKY-mjp-1.2.R,12:38:00,12:38:00,23173,1,,0,0,0.0
185.T0.11-SKY-mjp-1.2.R,13:03:00,13:03:00,45513,2,,1,0,22451.71
185.T0.11-SKY-mjp-1.2.R,13:06:00,13:06:00,45511,3,,0,0,22709.36
185.T2.11-SKY-mjp-1.2.R,17:48:00,17:48:00,23173,1,,0,0,0.0
185.T2.11-SKY-mjp-1.2.R,18:10:00,18:10:00,45513,2,,1,0,22451.71
185.T2.11-SKY-mjp-1.2.R,18:13:00,18:13:00,45511,3,,0,0,22709.36
185.T3.11-SKY-mjp-1.2.R,17:48:00,17:48:00,23173,1,,0,0,0.0
185.T3.11-SKY-mjp-1.2.R,18:10:00,18:10:00,45513,2,,1,0,22451.71
185.T3.11-SKY-mjp-1.2.R,18:13:00,18:13:00,45511,3,,0,0,22709.36
185.UG.11-SKY-mjp-1.2.R,12:38:00,12:38:00,23173,1,,0,0,0.0
185.UG.11-SKY-mjp-1.2.R,13:03:00,13:03:00,45513,2,,1,0,22451.71
185.UG.11-SKY-mjp-1.2.R,13:06:00,13:06:00,45511,3,,0,0,22709.36
185.UK.11-SKY-mjp-1.2.R,12:38:00,12:38:00,23173,1,,0,0,0.0
185.UK.11-SKY-mjp-1.2.R,13:03:00,13:03:00,45513,2,,1,0,22451.71
185.UK.11-SKY-mjp-1.2.R,13:06:00,13:06:00,45511,3,,0,0,22709.36
185.UM.11-SKY-mjp-1.2.R,12:38:00,12:38:00,23173,1,,0,0,0.0
185.UM.11-SKY-mjp-1.2.R,13:03:00,13:03:00,45513,2,,1,0,22451.71
185.UM.11-SKY-mjp-1.2.R,13:06:00,13:06:00,45511,3,,0,0,22709.36
185.US.11-SKY-mjp-1.2.R,12:38:00,12:38:00,23173,1,,0,0,0.0
185.US.11-SKY-mjp-1.2.R,13:03:00,13:03:00,45513,2,,1,0,22451.71
185.US.11-SKY-mjp-1.2.R,13:06:00,13:06:00,45511,3,,0,0,22709.36
185.UT.11-SKY-mjp-1.2.R,12:38:00,12:38:00,23173,1,,0,0,0.0
185.UT.11-SKY-mjp-1.2.R,13:03:00,13:03:00,45513,2,,1,0,22451.71
185.UT.11-SKY-mjp-1.2.R,13:06:00,13:06:00,45511,3,,0,0,22709.36
186.T0.11-SKY-mjp-1.2.R,12:48:00,12:48:00,23173,1,,0,0,0.0
186.T0.11-SKY-mjp-1.2.R,13:13:00,13:13:00,45513,2,,1,0,22451.71
186.T0.11-SKY-mjp-1.2.R,13:16:00,13:16:00,45511,3,,0,0,22709.36
186.T2.11-SKY-mjp-1.2.R,17:58:00,17:58:00,23173,1,,0,0,0.0
186.T2.11-SKY-mjp-1.2.R,18:20:00,18:20:00,45513,2,,1,0,22451.71
186.T2.11-SKY-mjp-1.2.R,18:23:00,18:23:00,45511,3,,0,0,22709.36
186.T3.11-SKY-mjp-1.2.R,17:58:00,17:58:00,23173,1,,0,0,0.0
186.T3.11-SKY-mjp-1.2.R,18:20:00,18:20:00,45513,2,,1,0,22451.71
186.T3.11-SKY-mjp-1.2.R,18:23:00,18:23:00,45511,3,,0,0,22709.36
186.UG.11-SKY-mjp-1.2.R,12:48:00,12:48:00,23173,1,,0,0,0.0
186.UG.11-SKY-mjp-1.2.R,13:13:00,13:13:00,45513,2,,1,0,22451.71
186.UG.11-SKY-mjp-1.2.R,13:16:00,13:16:00,45511,3,,0,0,22709.36
186.UK.11-SKY-mjp-1.2.R,12:48:00,12:48:00,23173,1,,0,0,0.0
186.UK.11-SKY-mjp-1.2.R,13:13:00,13:13:00,45513,2,,1,0,22451.71
186.UK.11-SKY-mjp-1.2.R,13:16:00,13:16:00,45511,3,,0,0,22709.36
186.UM.11-SKY-mjp-1.2.R,12:48:00,12:48:00,23173,1,,0,0,0.0
186.UM.11-SKY-mjp-1.2.R,13:13:00,13:13:00,45513,2,,1,0,22451.71
186.UM.11-SKY-mjp-1.2.R,13:16:00,13:16:00,45511,3,,0,0,22709.36
186.US.11-SKY-mjp-1.2.R,12:48:00,12:48:00,23173,1,,0,0,0.0
186.US.11-SKY-mjp-1.2.R,13:13:00,13:13:00,45513,2,,1,0,22451.71
186.US.11-SKY-mjp-1.2.R,13:16:00,13:16:00,45511,3,,0,0,22709.36
186.UT.11-SKY-mjp-1.2.R,12:48:00,12:48:00,23173,1,,0,0,0.0
186.UT.11-SKY-mjp-1.2.R,13:13:00,13:13:00,45513,2,,1,0,22451.71
186.UT.11-SKY-mjp-1.2.R,13:16:00,13:16:00,45511,3,,0,0,22709.36
187.T0.11-SKY-mjp-1.2.R,12:58:00,12:58:00,23173,1,,0,0,0.0
187.T0.11-SKY-mjp-1.2.R,13:23:00,13:23:00,45513,2,,1,0,22451.71
187.T0.11-SKY-mjp-1.2.R,13:26:00,13:26:00,45511,3,,0,0,22709.36
187.T2.11-SKY-mjp-1.2.R,18:08:00,18:08:00,23173,1,,0,0,0.0
187.T2.11-SKY-mjp-1.2.R,18:30:00,18:30:00,45513,2,,1,0,22451.71
187.T2.11-SKY-mjp-1.2.R,18:33:00,18:33:00,45511,3,,0,0,22709.36
187.T3.11-SKY-mjp-1.2.R,18:08:00,18:08:00,23173,1,,0,0,0.0
187.T3.11-SKY-mjp-1.2.R,18:30:00,18:30:00,45513,2,,1,0,22451.71
187.T3.11-SKY-mjp-1.2.R,18:33:00,18:33:00,45511,3,,0,0,22709.36
187.UG.11-SKY-mjp-1.2.R,12:58:00,12:58:00,23173,1,,0,0,0.0
187.UG.11-SKY-mjp-1.2.R,13:23:00,13:23:00,45513,2,,1,0,22451.71
187.UG.11-SKY-mjp-1.2.R,13:26:00,13:26:00,45511,3,,0,0,22709.36
187.UK.11-SKY-mjp-1.2.R,12:58:00,12:58:00,23173,1,,0,0,0.0
187.UK.11-SKY-mjp-1.2.R,13:23:00,13:23:00,45513,2,,1,0,22451.71
187.UK.11-SKY-mjp-1.2.R,13:26:00,13:26:00,45511,3,,0,0,22709.36
187.UM.11-SKY-mjp-1.2.R,12:58:00,12:58:00,23173,1,,0,0,0.0
187.UM.11-SKY-mjp-1.2.R,13:23:00,13:23:00,45513,2,,1,0,22451.71
187.UM.11-SKY-mjp-1.2.R,13:26:00,13:26:00,45511,3,,0,0,22709.36
187.US.11-SKY-mjp-1.2.R,12:58:00,12:58:00,23173,1,,0,0,0.0
187.US.11-SKY-mjp-1.2.R,13:23:00,13:23:00,45513,2,,1,0,22451.71
187.US.11-SKY-mjp-1.2.R,13:26:00,13:26:00,45511,3,,0,0,22709.36
187.UT.11-SKY-mjp-1.2.R,12:58:00,12:58:00,23173,1,,0,0,0.0
187.UT.11-SKY-mjp-1.2.R,13:23:00,13:23:00,45513,2,,1,0,22451.71
187.UT.11-SKY-mjp-1.2.R,13:26:00,13:26:00,45511,3,,0,0,22709.36
188.T0.11-SKY-mjp-1.2.R,13:08:00,13:08:00,23173,1,,0,0,0.0
188.T0.11-SKY-mjp-1.2.R,13:33:00,13:33:00,45513,2,,1,0,22451.71
188.T0.11-SKY-mjp-1.2.R,13:36:00,13:36:00,45511,3,,0,0,22709.36
188.T2.11-SKY-mjp-1.2.R,18:18:00,18:18:00,23173,1,,0,0,0.0
188.T2.11-SKY-mjp-1.2.R,18:40:00,18:40:00,45513,2,,1,0,22451.71
188.T2.11-SKY-mjp-1.2.R,18:43:00,18:43:00,45511,3,,0,0,22709.36
188.T3.11-SKY-mjp-1.2.R,18:18:00,18:18:00,23173,1,,0,0,0.0
188.T3.11-SKY-mjp-1.2.R,18:40:00,18:40:00,45513,2,,1,0,22451.71
188.T3.11-SKY-mjp-1.2.R,18:43:00,18:43:00,45511,3,,0,0,22709.36
188.UG.11-SKY-mjp-1.2.R,13:08:00,13:08:00,23173,1,,0,0,0.0
188.UG.11-SKY-mjp-1.2.R,13:33:00,13:33:00,45513,2,,1,0,22451.71
188.UG.11-SKY-mjp-1.2.R,13:36:00,13:36:00,45511,3,,0,0,22709.36
188.UK.11-SKY-mjp-1.2.R,13:08:00,13:08:00,23173,1,,0,0,0.0
188.UK.11-SKY-mjp-1.2.R,13:33:00,13:33:00,45513,2,,1,0,22451.71
188.UK.11-SKY-mjp-1.2.R,13:36:00,13:36:00,45511,3,,0,0,22709.36
188.UM.11-SKY-mjp-1.2.R,13:08:00,13:08:00,23173,1,,0,0,0.0
188.UM.11-SKY-mjp-1.2.R,13:33:00,13:33:00,45513,2,,1,0,22451.71
188.UM.11-SKY-mjp-1.2.R,13:36:00,13:36:00,45511,3,,0,0,22709.36
188.US.11-SKY-mjp-1.2.R,13:08:00,13:08:00,23173,1,,0,0,0.0
188.US.11-SKY-mjp-1.2.R,13:33:00,13:33:00,45513,2,,1,0,22451.71
188.US.11-SKY-mjp-1.2.R,13:36:00,13:36:00,45511,3,,0,0,22709.36
188.UT.11-SKY-mjp-1.2.R,13:08:00,13:08:00,23173,1,,0,0,0.0
188.UT.11-SKY-mjp-1.2.R,13:33:00,13:33:00,45513,2,,1,0,22451.71
188.UT.11-SKY-mjp-1.2.R,13:36:00,13:36:00,45511,3,,0,0,22709.36
189.T0.11-SKY-mjp-1.2.R,13:18:00,13:18:00,23173,1,,0,0,0.0
189.T0.11-SKY-mjp-1.2.R,13:43:00,13:43:00,45513,2,,1,0,22451.71
189.T0.11-SKY-mjp-1.2.R,13:46:00,13:46:00,45511,3,,0,0,22709.36
189.T2.11-SKY-mjp-1.2.R,18:28:00,18:28:00,23173,1,,0,0,0.0
189.T2.11-SKY-mjp-1.2.R,18:50:00,18:50:00,45513,2,,1,0,22451.71
189.T2.11-SKY-mjp-1.2.R,18:53:00,18:53:00,45511,3,,0,0,22709.36
189.T3.11-SKY-mjp-1.2.R,18:28:00,18:28:00,23173,1,,0,0,0.0
189.T3.11-SKY-mjp-1.2.R,18:50:00,18:50:00,45513,2,,1,0,22451.71
189.T3.11-SKY-mjp-1.2.R,18:53:00,18:53:00,45511,3,,0,0,22709.36
189.UG.11-SKY-mjp-1.2.R,13:18:00,13:18:00,23173,1,,0,0,0.0
189.UG.11-SKY-mjp-1.2.R,13:43:00,13:43:00,45513,2,,1,0,22451.71
189.UG.11-SKY-mjp-1.2.R,13:46:00,13:46:00,45511,3,,0,0,22709.36
189.UK.11-SKY-mjp-1.2.R,13:18:00,13:18:00,23173,1,,0,0,0.0
189.UK.11-SKY-mjp-1.2.R,13:43:00,13:43:00,45513,2,,1,0,22451.71
189.UK.11-SKY-mjp-1.2.R,13:46:00,13:46:00,45511,3,,0,0,22709.36
189.UM.11-SKY-mjp-1.2.R,13:18:00,13:18:00,23173,1,,0,0,0.0
189.UM.11-SKY-mjp-1.2.R,13:43:00,13:43:00,45513,2,,1,0,22451.71
189.UM.11-SKY-mjp-1.2.R,13:46:00,13:46:00,45511,3,,0,0,22709.36
189.US.11-SKY-mjp-1.2.R,13:18:00,13:18:00,23173,1,,0,0,0.0
189.US.11-SKY-mjp-1.2.R,13:43:00,13:43:00,45513,2,,1,0,22451.71
189.US.11-SKY-mjp-1.2.R,13:46:00,13:46:00,45511,3,,0,0,22709.36
189.UT.11-SKY-mjp-1.2.R,13:18:00,13:18:00,23173,1,,0,0,0.0
189.UT.11-SKY-mjp-1.2.R,13:43:00,13:43:00,45513,2,,1,0,22451.71
189.UT.11-SKY-mjp-1.2.R,13:46:00,13:46:00,45511,3,,0,0,22709.36
19.T0.11-SK4-mjp-1.2.R,05:45:00,05:45:00,48784,1,,0,0,0.0
19.T0.11-SK4-mjp-1.2.R,05:52:00,05:52:00,21220,2,,0,1,987.21
19.T0.11-SK4-mjp-1.2.R,06:06:00,06:06:00,48786,3,,0,1,11756.99
19.T0.11-SK4-mjp-1.2.R,06:15:00,06:15:00,17507,4,,0,1,17511.92
19.T0.11-SK4-mjp-1.2.R,06:23:00,06:23:00,9629,5,,0,1,21095.69
19.T0.11-SK4-mjp-1.2.R,06:31:00,06:31:00,20988,6,,0,1,24314.85
19.T0.11-SK4-mjp-1.2.R,06:37:00,06:37:00,48787,7,,0,1,27136.77
19.T0.11-SK4-mjp-1.2.R,06:46:00,06:46:00,3633,8,,0,1,31924.1
19.T0.11-SK4-mjp-1.2.R,06:49:00,06:49:00,3245,9,,0,1,32765.17
19.T0.11-SK4-mjp-1.2.R,06:53:00,06:53:00,3749,10,,0,1,34134.66
19.T0.11-SK4-mjp-1.2.R,06:57:00,06:57:00,3752,11,,0,1,35087.41
19.T0.11-SK4-mjp-1.2.R,07:03:00,07:03:00,901,12,,0,1,36677.51
19.T0.11-SK4-mjp-1.2.R,07:10:00,07:10:00,910,13,,0,1,39028.54
19.T0.11-SK4-mjp-1.2.R,07:52:00,07:52:00,48578,14,,0,0,70333.92
19.T0.11-SKY-mjp-1.1.H,19:00:00,19:00:00,48578,1,,0,0,0.0
19.T0.11-SKY-mjp-1.1.H,19:03:00,19:03:00,45513,2,,0,1,1455.41
19.T0.11-SKY-mjp-1.1.H,19:06:00,19:06:00,45511,3,,0,1,1713.06
19.T0.11-SKY-mjp-1.1.H,19:29:00,19:29:00,23175,4,,0,0,23924.44
19.T2.11-SKY-mjp-1.1.H,08:00:00,08:00:00,48578,1,,0,0,0.0
19.T2.11-SKY-mjp-1.1.H,08:03:00,08:03:00,45513,2,,0,1,1455.41
19.T2.11-SKY-mjp-1.1.H,08:06:00,08:06:00,45511,3,,0,1,1713.06
19.T2.11-SKY-mjp-1.1.H,08:29:00,08:29:00,23175,4,,0,0,23924.44
19.T3.11-SKY-mjp-1.1.H,08:00:00,08:00:00,48578,1,,0,0,0.0
19.T3.11-SKY-mjp-1.1.H,08:03:00,08:03:00,45513,2,,0,1,1455.41
19.T3.11-SKY-mjp-1.1.H,08:06:00,08:06:00,45511,3,,0,1,1713.06
19.T3.11-SKY-mjp-1.1.H,08:29:00,08:29:00,23175,4,,0,0,23924.44
19.UG.11-SKY-mjp-1.1.H,19:00:00,19:00:00,48578,1,,0,0,0.0
19.UG.11-SKY-mjp-1.1.H,19:03:00,19:03:00,45513,2,,0,1,1455.41
19.UG.11-SKY-mjp-1.1.H,19:06:00,19:06:00,45511,3,,0,1,1713.06
19.UG.11-SKY-mjp-1.1.H,19:29:00,19:29:00,23175,4,,0,0,23924.44
19.UK.11-SKY-mjp-1.1.H,19:00:00,19:00:00,48578,1,,0,0,0.0
19.UK.11-SKY-mjp-1.1.H,19:03:00,19:03:00,45513,2,,0,1,1455.41
19.UK.11-SKY-mjp-1.1.H,19:06:00,19:06:00,45511,3,,0,1,1713.06
19.UK.11-SKY-mjp-1.1.H,19:29:00,19:29:00,23175,4,,0,0,23924.44
19.UM.11-SKY-mjp-1.1.H,19:00:00,19:00:00,48578,1,,0,0,0.0
19.UM.11-SKY-mjp-1.1.H,19:03:00,19:03:00,45513,2,,0,1,1455.41
19.UM.11-SKY-mjp-1.1.H,19:06:00,19:06:00,45511,3,,0,1,1713.06
19.UM.11-SKY-mjp-1.1.H,19:29:00,19:29:00,23175,4,,0,0,23924.44
19.US.11-SKY-mjp-1.1.H,19:00:00,19:00:00,48578,1,,0,0,0.0
19.US.11-SKY-mjp-1.1.H,19:03:00,19:03:00,45513,2,,0,1,1455.41
19.US.11-SKY-mjp-1.1.H,19:06:00,19:06:00,45511,3,,0,1,1713.06
19.US.11-SKY-mjp-1.1.H,19:29:00,19:29:00,23175,4,,0,0,23924.44
19.UT.11-SKY-mjp-1.1.H,19:00:00,19:00:00,48578,1,,0,0,0.0
19.UT.11-SKY-mjp-1.1.H,19:03:00,19:03:00,45513,2,,0,1,1455.41
19.UT.11-SKY-mjp-1.1.H,19:06:00,19:06:00,45511,3,,0,1,1713.06
19.UT.11-SKY-mjp-1.1.H,19:29:00,19:29:00,23175,4,,0,0,23924.44
190.T0.11-SKY-mjp-1.2.R,13:28:00,13:28:00,23173,1,,0,0,0.0
190.T0.11-SKY-mjp-1.2.R,13:53:00,13:53:00,45513,2,,1,0,22451.71
190.T0.11-SKY-mjp-1.2.R,13:56:00,13:56:00,45511,3,,0,0,22709.36
190.T2.11-SKY-mjp-1.2.R,18:38:00,18:38:00,23173,1,,0,0,0.0
190.T2.11-SKY-mjp-1.2.R,19:00:00,19:00:00,45513,2,,1,0,22451.71
190.T2.11-SKY-mjp-1.2.R,19:03:00,19:03:00,45511,3,,0,0,22709.36
190.T3.11-SKY-mjp-1.2.R,18:38:00,18:38:00,23173,1,,0,0,0.0
190.T3.11-SKY-mjp-1.2.R,19:00:00,19:00:00,45513,2,,1,0,22451.71
190.T3.11-SKY-mjp-1.2.R,19:03:00,19:03:00,45511,3,,0,0,22709.36
190.UG.11-SKY-mjp-1.2.R,13:28:00,13:28:00,23173,1,,0,0,0.0
190.UG.11-SKY-mjp-1.2.R,13:53:00,13:53:00,45513,2,,1,0,22451.71
190.UG.11-SKY-mjp-1.2.R,13:56:00,13:56:00,45511,3,,0,0,22709.36
190.UK.11-SKY-mjp-1.2.R,13:28:00,13:28:00,23173,1,,0,0,0.0
190.UK.11-SKY-mjp-1.2.R,13:53:00,13:53:00,45513,2,,1,0,22451.71
190.UK.11-SKY-mjp-1.2.R,13:56:00,13:56:00,45511,3,,0,0,22709.36
190.UM.11-SKY-mjp-1.2.R,13:28:00,13:28:00,23173,1,,0,0,0.0
190.UM.11-SKY-mjp-1.2.R,13:53:00,13:53:00,45513,2,,1,0,22451.71
190.UM.11-SKY-mjp-1.2.R,13:56:00,13:56:00,45511,3,,0,0,22709.36
190.US.11-SKY-mjp-1.2.R,13:28:00,13:28:00,23173,1,,0,0,0.0
190.US.11-SKY-mjp-1.2.R,13:53:00,13:53:00,45513,2,,1,0,22451.71
190.US.11-SKY-mjp-1.2.R,13:56:00,13:56:00,45511,3,,0,0,22709.36
190.UT.11-SKY-mjp-1.2.R,13:28:00,13:28:00,23173,1,,0,0,0.0
190.UT.11-SKY-mjp-1.2.R,13:53:00,13:53:00,45513,2,,1,0,22451.71
190.UT.11-SKY-mjp-1.2.R,13:56:00,13:56:00,45511,3,,0,0,22709.36
191.T0.11-SKY-mjp-1.2.R,13:38:00,13:38:00,23173,1,,0,0,0.0
191.T0.11-SKY-mjp-1.2.R,14:03:00,14:03:00,45513,2,,1,0,22451.71
191.T0.11-SKY-mjp-1.2.R,14:06:00,14:06:00,45511,3,,0,0,22709.36
191.T2.11-SKY-mjp-1.2.R,18:48:00,18:48:00,23173,1,,0,0,0.0
191.T2.11-SKY-mjp-1.2.R,19:10:00,19:10:00,45513,2,,1,0,22451.71
191.T2.11-SKY-mjp-1.2.R,19:13:00,19:13:00,45511,3,,0,0,22709.36
191.T3.11-SKY-mjp-1.2.R,18:48:00,18:48:00,23173,1,,0,0,0.0
191.T3.11-SKY-mjp-1.2.R,19:10:00,19:10:00,45513,2,,1,0,22451.71
191.T3.11-SKY-mjp-1.2.R,19:13:00,19:13:00,45511,3,,0,0,22709.36
191.UG.11-SKY-mjp-1.2.R,13:38:00,13:38:00,23173,1,,0,0,0.0
191.UG.11-SKY-mjp-1.2.R,14:03:00,14:03:00,45513,2,,1,0,22451.71
191.UG.11-SKY-mjp-1.2.R,14:06:00,14:06:00,45511,3,,0,0,22709.36
191.UK.11-SKY-mjp-1.2.R,13:38:00,13:38:00,23173,1,,0,0,0.0
191.UK.11-SKY-mjp-1.2.R,14:03:00,14:03:00,45513,2,,1,0,22451.71
191.UK.11-SKY-mjp-1.2.R,14:06:00,14:06:00,45511,3,,0,0,22709.36
191.UM.11-SKY-mjp-1.2.R,13:38:00,13:38:00,23173,1,,0,0,0.0
191.UM.11-SKY-mjp-1.2.R,14:03:00,14:03:00,45513,2,,1,0,22451.71
191.UM.11-SKY-mjp-1.2.R,14:06:00,14:06:00,45511,3,,0,0,22709.36
191.US.11-SKY-mjp-1.2.R,13:38:00,13:38:00,23173,1,,0,0,0.0
191.US.11-SKY-mjp-1.2.R,14:03:00,14:03:00,45513,2,,1,0,22451.71
191.US.11-SKY-mjp-1.2.R,14:06:00,14:06:00,45511,3,,0,0,22709.36
191.UT.11-SKY-mjp-1.2.R,13:38:00,13:38:00,23173,1,,0,0,0.0
191.UT.11-SKY-mjp-1.2.R,14:03:00,14:03:00,45513,2,,1,0,22451.71
191.UT.11-SKY-mjp-1.2.R,14:06:00,14:06:00,45511,3,,0,0,22709.36
192.T0.11-SKY-mjp-1.2.R,13:48:00,13:48:00,23173,1,,0,0,0.0
192.T0.11-SKY-mjp-1.2.R,14:13:00,14:13:00,45513,2,,1,0,22451.71
192.T0.11-SKY-mjp-1.2.R,14:16:00,14:16:00,45511,3,,0,0,22709.36
192.T2.11-SKY-mjp-1.2.R,18:58:00,18:58:00,23173,1,,0,0,0.0
192.T2.11-SKY-mjp-1.2.R,19:20:00,19:20:00,45513,2,,1,0,22451.71
192.T2.11-SKY-mjp-1.2.R,19:23:00,19:23:00,45511,3,,0,0,22709.36
192.T3.11-SKY-mjp-1.2.R,18:58:00,18:58:00,23173,1,,0,0,0.0
192.T3.11-SKY-mjp-1.2.R,19:20:00,19:20:00,45513,2,,1,0,22451.71
192.T3.11-SKY-mjp-1.2.R,19:23:00,19:23:00,45511,3,,0,0,22709.36
192.UG.11-SKY-mjp-1.2.R,13:48:00,13:48:00,23173,1,,0,0,0.0
192.UG.11-SKY-mjp-1.2.R,14:13:00,14:13:00,45513,2,,1,0,22451.71
192.UG.11-SKY-mjp-1.2.R,14:16:00,14:16:00,45511,3,,0,0,22709.36
192.UK.11-SKY-mjp-1.2.R,13:48:00,13:48:00,23173,1,,0,0,0.0
192.UK.11-SKY-mjp-1.2.R,14:13:00,14:13:00,45513,2,,1,0,22451.71
192.UK.11-SKY-mjp-1.2.R,14:16:00,14:16:00,45511,3,,0,0,22709.36
192.UM.11-SKY-mjp-1.2.R,13:48:00,13:48:00,23173,1,,0,0,0.0
192.UM.11-SKY-mjp-1.2.R,14:13:00,14:13:00,45513,2,,1,0,22451.71
192.UM.11-SKY-mjp-1.2.R,14:16:00,14:16:00,45511,3,,0,0,22709.36
192.US.11-SKY-mjp-1.2.R,13:48:00,13:48:00,23173,1,,0,0,0.0
192.US.11-SKY-mjp-1.2.R,14:13:00,14:13:00,45513,2,,1,0,22451.71
192.US.11-SKY-mjp-1.2.R,14:16:00,14:16:00,45511,3,,0,0,22709.36
192.UT.11-SKY-mjp-1.2.R,13:48:00,13:48:00,23173,1,,0,0,0.0
192.UT.11-SKY-mjp-1.2.R,14:13:00,14:13:00,45513,2,,1,0,22451.71
192.UT.11-SKY-mjp-1.2.R,14:16:00,14:16:00,45511,3,,0,0,22709.36
193.T0.11-SKY-mjp-1.2.R,13:58:00,13:58:00,23173,1,,0,0,0.0
193.T0.11-SKY-mjp-1.2.R,14:23:00,14:23:00,45513,2,,1,0,22451.71
193.T0.11-SKY-mjp-1.2.R,14:26:00,14:26:00,45511,3,,0,0,22709.36
193.T2.11-SKY-mjp-1.2.R,19:08:00,19:08:00,23173,1,,0,0,0.0
193.T2.11-SKY-mjp-1.2.R,19:30:00,19:30:00,45513,2,,1,0,22451.71
193.T2.11-SKY-mjp-1.2.R,19:33:00,19:33:00,45511,3,,0,0,22709.36
193.T3.11-SKY-mjp-1.2.R,19:08:00,19:08:00,23173,1,,0,0,0.0
193.T3.11-SKY-mjp-1.2.R,19:30:00,19:30:00,45513,2,,1,0,22451.71
193.T3.11-SKY-mjp-1.2.R,19:33:00,19:33:00,45511,3,,0,0,22709.36
193.UG.11-SKY-mjp-1.2.R,13:58:00,13:58:00,23173,1,,0,0,0.0
193.UG.11-SKY-mjp-1.2.R,14:23:00,14:23:00,45513,2,,1,0,22451.71
193.UG.11-SKY-mjp-1.2.R,14:26:00,14:26:00,45511,3,,0,0,22709.36
193.UK.11-SKY-mjp-1.2.R,13:58:00,13:58:00,23173,1,,0,0,0.0
193.UK.11-SKY-mjp-1.2.R,14:23:00,14:23:00,45513,2,,1,0,22451.71
193.UK.11-SKY-mjp-1.2.R,14:26:00,14:26:00,45511,3,,0,0,22709.36
193.UM.11-SKY-mjp-1.2.R,13:58:00,13:58:00,23173,1,,0,0,0.0
193.UM.11-SKY-mjp-1.2.R,14:23:00,14:23:00,45513,2,,1,0,22451.71
193.UM.11-SKY-mjp-1.2.R,14:26:00,14:26:00,45511,3,,0,0,22709.36
193.US.11-SKY-mjp-1.2.R,13:58:00,13:58:00,23173,1,,0,0,0.0
193.US.11-SKY-mjp-1.2.R,14:23:00,14:23:00,45513,2,,1,0,22451.71
193.US.11-SKY-mjp-1.2.R,14:26:00,14:26:00,45511,3,,0,0,22709.36
193.UT.11-SKY-mjp-1.2.R,13:58:00,13:58:00,23173,1,,0,0,0.0
