,ILOC_CODE_2021,ILOC_NAME_2021,IARE_CODE_2021,IARE_NAME_2021,IREG_CODE_2021,IREG_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
154,10501101,Forbes,105011,Forbes,105,Riverina - Orange,1,New South Wales,AUS,Australia,4227.7726,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501101
155,10501201,Griffith,105012,Griffith - Leeton,105,Riverina - Orange,1,New South Wales,AUS,Australia,1571.1699,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501201
156,10501202,Leeton,105012,Griffith - Leeton,105,Riverina - Orange,1,New South Wales,AUS,Australia,1190.1672,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501202
157,10501301,Gundagai - Junee - Harden,105013,Gundagai - Junee - Harden,105,Riverina - Orange,1,New South Wales,AUS,Australia,6252.0815,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501301
158,10501401,Condobolin,105014,Lachlan,105,Riverina - Orange,1,New South Wales,AUS,Australia,8.7273,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501401
159,10501402,Lachlan,105014,Lachlan,105,Riverina - Orange,1,New South Wales,AUS,Australia,15844.0336,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501402
160,10501403,Lake Cargelligo,105014,Lachlan,105,Riverina - Orange,1,New South Wales,AUS,Australia,6.0893,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501403
161,10501501,Lithgow,105015,Lithgow - Oberon,105,Riverina - Orange,1,New South Wales,AUS,Australia,5082.7818,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501501
162,10501502,Oberon,105015,Lithgow - Oberon,105,Riverina - Orange,1,New South Wales,AUS,Australia,3174.5829,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501502
163,10501601,Mudgee,105016,Mudgee,105,Riverina - Orange,1,New South Wales,AUS,Australia,10961.8425,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501601
164,10501701,Narrandera,105017,Narrandera,105,Riverina - Orange,1,New South Wales,AUS,Australia,3809.1326,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501701
165,10501801,Bletchington,105018,Orange,105,Riverina - Orange,1,New South Wales,AUS,Australia,5.3278,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501801
166,10501802,Bowen,105018,Orange,105,Riverina - Orange,1,New South Wales,AUS,Australia,6.2561,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501802
167,10501803,Calare,105018,Orange,105,Riverina - Orange,1,New South Wales,AUS,Australia,8.2041,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501803
168,10501804,Glenroi,105018,Orange,105,Riverina - Orange,1,New South Wales,AUS,Australia,3.6048,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501804
169,10501805,Orange - Central,105018,Orange,105,Riverina - Orange,1,New South Wales,AUS,Australia,3.4286,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501805
170,10501806,Orange - Surrounds,105018,Orange,105,Riverina - Orange,1,New South Wales,AUS,Australia,249.5658,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501806
171,10501807,Warrendine - Bloomfield,105018,Orange,105,Riverina - Orange,1,New South Wales,AUS,Australia,7.8287,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501807
172,10501901,Tumut,105019,Tumut,105,Riverina - Orange,1,New South Wales,AUS,Australia,4654.0518,http://linked.data.gov.au/dataset/asgsed3/ILOC/10501901
173,10502001,Upper Murray,105020,Upper Murray,105,Riverina - Orange,1,New South Wales,AUS,Australia,18640.9476,http://linked.data.gov.au/dataset/asgsed3/ILOC/10502001
174,10502101,Wagga Wagga - East,105021,Wagga Wagga,105,Riverina - Orange,1,New South Wales,AUS,Australia,21.0978,http://linked.data.gov.au/dataset/asgsed3/ILOC/10502101
175,10502102,Wagga Wagga - North,105021,Wagga Wagga,105,Riverina - Orange,1,New South Wales,AUS,Australia,9.2653,http://linked.data.gov.au/dataset/asgsed3/ILOC/10502102
176,10502103,Wagga Wagga - South,105021,Wagga Wagga,105,Riverina - Orange,1,New South Wales,AUS,Australia,25.9164,http://linked.data.gov.au/dataset/asgsed3/ILOC/10502103
177,10502104,Wagga Wagga - Surrounds,105021,Wagga Wagga,105,Riverina - Orange,1,New South Wales,AUS,Australia,4818.763,http://linked.data.gov.au/dataset/asgsed3/ILOC/10502104
178,10502105,Wagga Wagga - West,105021,Wagga Wagga,105,Riverina - Orange,1,New South Wales,AUS,Australia,9.5412,http://linked.data.gov.au/dataset/asgsed3/ILOC/10502105
179,10502201,Young,105022,Young,105,Riverina - Orange,1,New South Wales,AUS,Australia,2643.8843,http://linked.data.gov.au/dataset/asgsed3/ILOC/10502201
180,10600101,Bega,106001,Bega Valley,106,South-Eastern NSW,1,New South Wales,AUS,Australia,13.2532,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600101
181,10600102,Bega - Surrounds,106001,Bega Valley,106,South-Eastern NSW,1,New South Wales,AUS,Australia,7920.6676,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600102
182,10600103,Eden,106001,Bega Valley,106,South-Eastern NSW,1,New South Wales,AUS,Australia,8.161,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600103
183,10600201,Batemans Bay,106002,Eurobodalla,106,South-Eastern NSW,1,New South Wales,AUS,Australia,94.1611,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600201
184,10600202,Bodalla,106002,Eurobodalla,106,South-Eastern NSW,1,New South Wales,AUS,Australia,1.0239,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600202
185,10600203,Eurobodalla,106002,Eurobodalla,106,South-Eastern NSW,1,New South Wales,AUS,Australia,1803.1347,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600203
186,10600204,Moruya,106002,Eurobodalla,106,South-Eastern NSW,1,New South Wales,AUS,Australia,10.8211,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600204
187,10600205,Narooma,106002,Eurobodalla,106,South-Eastern NSW,1,New South Wales,AUS,Australia,7.4279,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600205
188,10600206,Wallaga Lake,106002,Eurobodalla,106,South-Eastern NSW,1,New South Wales,AUS,Australia,5.8371,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600206
189,10600301,Culburra - Orient Point,106003,Shoalhaven,106,South-Eastern NSW,1,New South Wales,AUS,Australia,7.0568,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600301
190,10600302,Nowra,106003,Shoalhaven,106,South-Eastern NSW,1,New South Wales,AUS,Australia,26.4977,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600302
191,10600303,Shoalhaven,106003,Shoalhaven,106,South-Eastern NSW,1,New South Wales,AUS,Australia,4341.3928,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600303
192,10600401,Queanbeyan,106004,Snowy - Monaro,106,South-Eastern NSW,1,New South Wales,AUS,Australia,197.1176,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600401
193,10600402,Snowy - Monaro,106004,Snowy - Monaro,106,South-Eastern NSW,1,New South Wales,AUS,Australia,20464.4917,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600402
194,10600501,Goulburn Mulwaree,106005,Southern Tablelands,106,South-Eastern NSW,1,New South Wales,AUS,Australia,3123.7583,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600501
195,10600502,Southern Tablelands,106005,Southern Tablelands,106,South-Eastern NSW,1,New South Wales,AUS,Australia,13683.8221,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600502
196,10600503,Wingecaribee,106005,Southern Tablelands,106,South-Eastern NSW,1,New South Wales,AUS,Australia,3074.3569,http://linked.data.gov.au/dataset/asgsed3/ILOC/10600503
197,10700101,Auburn,107001,Auburn,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,32.4768,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700101
198,10700201,Baulkham Hills,107002,Baulkham Hills,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,400.4136,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700201
199,10700301,Bidwill,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,1.6945,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700301
200,10700302,Blackett,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,1.2537,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700302
201,10700303,Blacktown - North,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,86.6725,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700303
202,10700304,Blacktown - South,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,59.7864,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700304
203,10700305,Dharruk,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,0.9417,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700305
204,10700306,Doonside - Woodcroft,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,12.857,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700306
205,10700307,Emerton,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,0.7055,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700307
206,10700308,Glendenning,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,5.6077,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700308
207,10700309,Hassall Grove - Oakhurst - Plumpton,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,4.8333,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700309
208,10700310,Hebersham,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,1.4996,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700310
209,10700311,Kings Langley,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,5.1858,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700311
210,10700312,Lalor Park,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,4.3143,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700312
211,10700313,Lethbridge Park,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,1.6238,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700313
212,10700314,Marayong,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,3.3883,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700314
213,10700315,Mount Druitt - Whalan,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,9.0807,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700315
214,10700316,Parklea - Glenwood - Acacia Gardens,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,11.3118,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700316
215,10700317,Quakers Hill,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,11.2652,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700317
216,10700318,Rooty Hill,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,8.4683,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700318
217,10700319,Shalvey - Willmot,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,2.4987,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700319
218,10700320,Tregear - Ropes Crossing,107003,Blacktown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,7.1447,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700320
219,10700401,Blaxland - Glenbrook,107004,Blue Mountains,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,15.271,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700401
220,10700402,Blue Mountains -  Surrounds,107004,Blue Mountains,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,818.2783,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700402
221,10700403,Katoomba,107004,Blue Mountains,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,56.2077,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700403
222,10700404,Lawson,107004,Blue Mountains,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,40.8106,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700404
223,10700405,Springwood,107004,Blue Mountains,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,11.8403,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700405
224,10700501,Botany Bay,107005,Botany Bay,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,16.6527,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700501
225,10700601,Camden,107006,Camden,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,206.0613,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700601
226,10700701,Airds,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,2.3806,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700701
227,10700702,Ambarvale - Glen Alpine,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,5.5115,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700702
228,10700703,Bradbury,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,3.7338,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700703
229,10700704,Campbelltown - Surrounds,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,212.0175,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700704
230,10700705,Campbelltown - Woodbine - Leumeah,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,17.3218,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700705
231,10700706,Claymore - Eagle Vale,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,10.4406,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700706
232,10700707,Ingleburn - Denham Court,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,31.394,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700707
233,10700708,Macquarie Fields - Glenfield,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,16.0182,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700708
234,10700709,Minto,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,10.3311,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700709
235,10700710,Raby - St Andrews - Kearns,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,14.5668,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700710
236,10700711,Rosemeadow,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,2.9755,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700711
237,10700712,Ruse,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,2.8493,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700712
238,10700713,St Helens Park,107007,Campbelltown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,5.1647,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700713
239,10700801,Bankstown - North-East,107008,Canterbury - Bankstown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,16.9344,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700801
240,10700802,Bankstown - North-West,107008,Canterbury - Bankstown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,31.3105,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700802
241,10700803,Bankstown - South,107008,Canterbury - Bankstown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,28.8959,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700803
242,10700804,Canterbury,107008,Canterbury - Bankstown,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,33.5634,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700804
243,10700901,Fairfield - East,107009,Fairfield,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,37.4007,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700901
244,10700902,Fairfield - West,107009,Fairfield,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,91.8865,http://linked.data.gov.au/dataset/asgsed3/ILOC/10700902
245,10701001,Hawkesbury,107010,Hawkesbury,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,2511.8444,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701001
246,10701002,Hawkesbury - Richmond,107010,Hawkesbury,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,54.8385,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701002
247,10701003,Hawkesbury - Windsor,107010,Hawkesbury,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,92.2812,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701003
248,10701101,Holroyd,107011,Holroyd,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,41.221,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701101
249,10701201,Hornsby - Ku-ring-gai,107012,Hornsby - Ku-ring-gai,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,551.6707,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701201
250,10701301,Hunters Hill - Ryde,107013,Hunters Hill - Ryde,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,46.1915,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701301
251,10701401,Hurstville,107014,Hurstville - Kogarah,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,22.7211,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701401
252,10701402,Kogarah,107014,Hurstville - Kogarah,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,15.5847,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701402
253,10701501,Kiama,107015,Kiama - Shellharbour,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,243.3774,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701501
254,10701502,Shellharbour,107015,Kiama - Shellharbour,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,147.4208,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701502
255,10701601,Leichhardt,107016,Leichhardt,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,10.6577,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701601
256,10701701,Liverpool - East,107017,Liverpool,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,114.9564,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701701
257,10701702,Liverpool - West,107017,Liverpool,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,159.6396,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701702
258,10701801,Lord Howe Island,107018,Lord Howe Island,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,16.2918,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701801
259,10701901,Marrickville,107019,Marrickville,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,16.6539,http://linked.data.gov.au/dataset/asgsed3/ILOC/10701901
260,10702001,Manly - Warringah,107020,Northern Beaches,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,163.5578,http://linked.data.gov.au/dataset/asgsed3/ILOC/10702001
261,10702002,Pittwater,107020,Northern Beaches,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,90.6494,http://linked.data.gov.au/dataset/asgsed3/ILOC/10702002
262,10702101,Parramatta - Central,107021,Parramatta,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,17.9982,http://linked.data.gov.au/dataset/asgsed3/ILOC/10702101
263,10702102,Parramatta - North-East,107021,Parramatta,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,17.9065,http://linked.data.gov.au/dataset/asgsed3/ILOC/10702102
264,10702103,Parramatta - North-West,107021,Parramatta,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,13.4695,http://linked.data.gov.au/dataset/asgsed3/ILOC/10702103
265,10702104,Parramatta - South,107021,Parramatta,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,11.002,http://linked.data.gov.au/dataset/asgsed3/ILOC/10702104
266,10702201,Cranebrook - Londonberry,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,152.9532,http://linked.data.gov.au/dataset/asgsed3/ILOC/10702201
267,10702202,Glenmore Park,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,AUS,Australia,9.233,http://linked.data.gov.au/dataset/asgsed3/ILOC/10702202
